query_image_path,query_description,utm_east,utm_north,reference_1_path,reference_1_distance,reference_1_utm_east,reference_1_utm_north,reference_2_path,reference_2_distance,reference_2_utm_east,reference_2_utm_north,reference_3_path,reference_3_distance,reference_3_utm_east,reference_3_utm_north
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0546735.69@4177268.18@10@S@37.741486@-122.469489@51500647446@@@@@@20210921@@.jpg,"Dark multi-story residential house with multiple windows on an uphill slope, dense tree cover, paved urban street with embedded disused tram tracks, multiple utility poles with dense overhead wires, distant residential buildings, trees, dimly visible building on the far right.",546735.69,4177268.18,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9662637673318386,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0546748.88@4176837.98@10@S@37.737639@-122.469417@51171735464@@@@@@20210510@@.jpg,"Light-colored building facade with a left display window featuring a 'PALM READER OPEN' neon sign with a hand, star, and moon, and vertical 'CRYSTAL' text, a dark-trunked tree with purple lights in its foliage partially obscuring the central building entrance marked '320', a dark parking meter, a right display window featuring a 'TAROT READER 676-7399' neon sign with tarot cards, star, and moon, and vertical 'CRYSTAL' text, and an extending right building facade.",546748.88,4176837.98,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.973391018807888,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0546749.84@4177275.03@10@S@37.74149@-122.469375@51938322763@@@@@@20220314@@.jpg,"Dark building facade (left), light-framed arched window with decorative transom (left), continuous ornate iron balcony railing spanning both windows, light-framed arched window with decorative transom (right), dark building facade with foliage (right), light-colored building facade section below balcony with central rectangular decorative plaque, dark arched entrance at ground level.",546749.84,4177275.03,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9747984856367111,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0546878.37@4176534.82@10@S@37.734953@-122.46797@49436102801@@@@@@20200124@@.jpg,"Large multi-branched trees, paved road with a street light pole and street signs, a prominent multi-tiered white classical-style stone fountain featuring a decorative scrollwork base, a twisted central column, and an ornate upper basin, and a terracotta-colored building with a dark tiled roof, an arched entrance, and decorative architectural details including white-framed windows.",546878.37,4176534.82,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9891508305445313,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0546879.20@4176528.39@10@S@37.734764@-122.46793@49436102576@@@@@@20200124@@.jpg,"Paved curving road, ornate spherical street lamp, large mature deciduous trees, manicured green shrubbery, multi-tiered light-colored ornamental fountain with a circular base pool, scroll-patterned lower basin supports, and an upper fluted pedestal, reddish-pink multi-story mansion with a tiled roof, white-framed windows, and an ornate entrance facade, tall dark green hedges, and landscape lighting fixtures.",546879.2,4176528.39,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9853238919749856,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0546879.88@4176531.72@10@S@37.734845@-122.467892@49436102351@@@@@@20200124@@.jpg,"Large light-colored multi-story traditional-style house with dark window shutters and green hedges, multi-tiered light-colored fountain with a large lower basin, hexagonal base, and ornate middle-tier supports, gently curving paved road ascending uphill, spherical street lamps on tall posts, deciduous tree with bare branches, distant hillside residential area.",546879.88,4176531.72,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9578064866364002,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0546881.05@4176544.05@10@S@37.734953@-122.46797@49435627318@@@@@@20200124@@.jpg,"Left to right: A two-story, light-colored residential building with a dark roof and multiple windows, a tall ornate street lamp with a globe, a small white square sign with a blue accessible symbol, a dark asphalt roundabout, a central circular island with a low dark green hedge surrounding a multi-tiered light-colored stone fountain, a white rectangular directional sign with black arrows (indicating right or straight), a white painted bicycle sharrow symbol on the asphalt, a row of large trees with gnarled, light-colored trunks and sparse branches forming a canopy over a street, and another ornate street lamp.",546881.05,4176544.05,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9694064408540726,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0546881.80@4176536.06@10@S@37.734933@-122.467855@49435627453@@@@@@20200124@@.jpg,"Paved street with a curb, bare deciduous trees, a traditional post-mounted globe street light, a large multi-tiered fountain constructed from light-colored stone or concrete featuring a wide lower basin, an ornate central column, an upper basin from which water flows, and a hexagonal base designed for internal illumination, a wide paved street, a large two-story residential building with a light grey facade, a prominent arched window on its upper story, a second-story balcony with dark railings, a covered front entrance with steps, and a pitched roof with visible dormer windows, bare deciduous tree branches, an adjacent residential building.",546881.8,4176536.06,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9683501124382019,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0546899.15@4176537.38@10@S@37.734915@-122.467728@49436101541@@@@@@20200124@@.jpg,"Tall trees lining an avenue, pillar-mounted street light with a spherical lamp, circular landscaped area with hedges, multi-tiered stone fountain, traffic sign with a four-way arrow/roundabout symbol, pillar-mounted street light with a spherical lamp, tall trees lining an avenue.",546899.15,4176537.38,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,1.0043525267392397,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0546913.40@4176542.12@10@S@37.734919@-122.467582@49436325047@@@@@@20200124@@.jpg,"Large, light-colored, multi-story house with arched windows and prominent entrance, ornate streetlamp on stone pedestal, bicycle symbol on asphalt, avenue of mature trees with smooth light-colored bark, central circular median with multi-tiered fountain, 'STOP' painted on asphalt, horizontal road barrier, avenue of mature trees with smooth light-colored bark, ornate streetlamp on stone pedestal, large, light-colored, multi-story house with grand entrance, red stop sign on pole, fire hydrant.",546913.4,4176542.12,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9742966946214437,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0546919.52@4178175.59@10@S@37.749666@-122.467455@51809537928@@@@@@20220109@@.jpg,"A square-based stone lamp post with spiraling multicolor string lights; dark bushes with small yellow/white flowers and draped multicolor string lights, an electrical cord visible at the lamp post base; a house facade with light siding, dark trim, and a dark garage door featuring rectangular window panes and the number ""78""; more dark foliage with multicolor string lights.",546919.52,4178175.59,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9823088776320219,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0546934.31@4177249.23@10@S@37.741475@-122.467176@50517696233@@@@@@20201023@@.jpg,"Dense dark foliage wall obscuring a light-colored residential building, concrete sidewalk, tall utility pole with multiple cross arms, dark multi-part street sign on a pole displaying '2 HOUR PARKING 8 AM - 6 PM MON - FRI' and street cleaning information, paved asphalt street, distant street light pole, distant residential buildings and trees.",546934.31,4177249.23,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9911451302468777,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0546948.84@4178349.62@10@S@37.751207@-122.467052@51008708815@@@@@@20210328@@.jpg,"Large leafy tree on left, residential house partially obscured by tree, utility pole, asphalt road with double solid yellow lines, yellow rectangular reflective road marker between lines, residential garage with horizontal panel door on right, another residential building further right, distant streetlights and residential structures.",546948.84,4178349.62,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9705943334847689,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0546964.39@4181632.35@10@S@37.780857@-122.466718@15431572321@@@@@@20141004@@.jpg,"Dark building outline, small tree, rounded church annex, left church tower with belfry and spire, main church facade with wide steps, arched entrance, and central rose window, right church tower with belfry and spire, rounded church annex, street light pole with a banner, traffic light, distant building.",546964.39,4181632.35,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,1.0011204099282622,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547015.37@4177124.76@10@S@37.740746@-122.465891@33135006808@@@@@@20190206@@.jpg,"Multi-lane road with double yellow lines and light rail tracks; sidewalk with a tree; MUNI station entrance with a white/grey structure, ""MUNI OUTBOUND"" sign, and fare gates; escalators; blue-lit curved canopy structure; digital display boards; red-topped ticket kiosks; circular ""DO NOT ENTER"" signs; two parallel light rail platforms with tracks; two arched tunnel entrances with internal lighting; extensive overhead network of electrical trolley wires; red ""X"" signal light; vehicle lane; concrete barrier/curb.",547015.37,4177124.76,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9761436656117439,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547023.18@4177332.61@10@S@37.742352@-122.466348@38585226595@@@@@@20180103@@.jpg,"A low planter box containing a decorative stylized unlit tree sculpture, a multi-story light-colored modern house with a stepped left facade featuring rectangular windows, a central curved window section on the mid-level, an upper row of windows, a wide horizontal-panel garage door, a recessed arched pedestrian entrance to the right of the garage, an exterior staircase with railings ascending on the far right, and a paved driveway and sidewalk in the foreground.",547023.18,4177332.61,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9984349263831973,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547044.05@4181839.29@10@S@37.782997@-122.465507@22419885084@@@@@@20151115@@.jpg,"Ornate light-colored building with a pointed roof/cupola, a row of trees, a long, light-colored classical-style building with multiple arched window/doorways, rectangular upper facade panels including visible text ""LADDERS"", and a rounded corner, all alongside a paved street with a white-striped pedestrian crosswalk.",547044.05,4181839.29,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9903548918664455,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547067.67@4177208.71@10@S@37.740918@-122.465816@16841094129@@@@@@20150404@@.jpg,"Blue recycling bins, red utility door, entrance area with multiple fare gates, cylindrical red-topped kiosk with a ""DO NOT ENTER"" sign, ground-level train tracks, covered platform with yellow tactile strips, arched multi-layered roof structure supported by blue beams, light-colored underside of the roof panels, overhead catenary system of electrical wires, second cylindrical red-topped kiosk with a ""DO NOT ENTER"" sign, additional fare gates, hanging signal light with a red 'X' symbol.",547067.67,4177208.71,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9798137247562408,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547067.93@4178520.83@10@S@37.752834@-122.465716@13904001625@@@@@@20140416@@.jpg,"Street light pole, multi-story residential building with light-colored facade, densely treed hill/mountain, tall metal lattice transmission tower, multiple overhead utility wires, wooden utility pole with crossarms, multi-story residential building with darker facade and distinctive window arrangement, asphalt street.",547067.93,4178520.83,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9689048696309328,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547077.28@4178442.22@10@S@37.752035@-122.465517@19356260575@@@@@@20150702@@.jpg,"Dark multi-story residential building with windows, a building section with bay windows and a tall chimney stack, a bright star-like celestial object, a second bright star-like celestial object, a crescent moon, a large deciduous tree with a rounded canopy, another dark multi-story residential building with windows, a tall wooden utility pole with multiple cross-arms, power lines, and a street light fixture.",547077.28,4178442.22,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9740463346242905,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547086.77@4177197.06@10@S@37.740805@-122.465661@29679189894@@@@@@20161014@@.jpg,"Old building facade with a bracket, a white and green neon cocktail glass outline, a large red and orange neon sign reading 'Philosophers CLUB', a red 'Swipe ATM' sign, a 'SUBMARINE ENTERPRISE GOURMET SANDWICHES & PIZZA 564-1455' sign, decorative string lights, and overhead wires against a dark night sky.",547086.77,4177197.06,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9813601169735193,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547096.69@4177188.24@10@S@37.740727@-122.465428@51171735559@@@@@@20210510@@.jpg,"Blue outdoor dining canopy with transparent side panels, decorative street light pole with ""DISCOVER WEST PORTAL"" banners and a trolley image, red neon sign displaying a martini glass icon and ""Philosophers CLUB"", dark building facade with windows and a textured stone lower wall, empty dark street.",547096.69,4177188.24,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9794075842946768,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547099.93@4177175.94@10@S@37.740727@-122.465428@50917883052@@@@@@20210207@@.jpg,"""STOP"" painted on the street, wooden outdoor dining parklet, street pole with ""West Portal"" sign and ""DISCOVER WEST PORTAL"" banner, street lamp, ""Philosophers Club"" neon sign with green martini glass icon, building with an arched entrance and ""820"" address under a blue awning, billboard with ""Clear Channel"" logo and ""Be a force for good. PassItOn.com"" text, adjacent building with ""Deli - Salad Bar"" and ""840 Ulloa St"" signs.",547099.93,4177175.94,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9808473493903875,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547100.60@4177181.72@10@S@37.740727@-122.465428@51156166408@@@@@@20210503@@.jpg,"Streetlight with a ""DISCOVER WEST PORTAL"" banner, a building facade with decorative string lights and a wooden planter, a multi-story building featuring a red ""Philosophers CLUB"" neon sign with a green martini glass icon, an ""ATM"" sign, and an arched entrance marked ""820"" with dark wood and stone-like architectural details; above, two billboards, one yellow advertising ""Call Anh Phong!"" with a woman's image, and one black for ""ACCESS CONTROL""; a ""SUBMARINE CENTER"" building with a large sign displaying a submarine sandwich and ""GOURMET SANDWICHES"" text, an awning, a glass storefront, and a vertical blue sign listing ""SUBMARINE CENTER GOURMET SANDWICHES & PIZZA""; an adjacent plain building wall with a utility pole.",547100.6,4177181.72,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9792254883795977,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547101.53@4178315.65@10@S@37.750981@-122.465311@51008708650@@@@@@20210328@@.jpg,"Yellow square tactile warning surface, concrete pavement with angled parallel-line tactile paving, white stone pillar inscribed with 'FOREST HILL', white stone pedestal, white stone structure with urn top, partially visible yellow square tactile warning surface, trees in background.",547101.53,4178315.65,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9632353559136391,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547103.32@4177183.95@10@S@37.740727@-122.465428@51641265194@@@@@@20211027@@.jpg,"Dark vertical wooden building siding on the left, a storefront window displaying a dark poster with ""SYSTEM 4"" text, a neon sign above with a green rectangular border, red 'DRY CLEAN' text, and blue 'ALTERATIONS' text, a large display window to the right revealing plastic-covered clothes on hangers and a cutout of a woman holding laundry with 'WASH DRY FOLD' text, and a dark building pillar on the far right.",547103.32,4177183.95,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9789020475000143,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547103.45@4178317.55@10@S@37.750981@-122.465311@51601339686@@@@@@20211018@@.jpg,"A monument or entrance gate composed of light-colored stone pillars; on the left, a tall, rectangular pillar features the engraved text 'FOREST HILL' in a decorative serif font, topped by a dark ornamental base supporting a lamppost with a distinct fluted or vertically ribbed enclosure; to the right, a shorter, matching stone pillar is capped with a classical-style stone urn.",547103.45,4178317.55,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.977058432996273,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547115.30@4177168.71@10@S@37.74056@-122.465285@46286322514@@@@@@20190206@@.jpg,"Dark green tree foliage, black lamp post with two vertical red banners (one reading ""DISCOVER WEST PORTAL"" and the other featuring a white trolley car illustration), a blue neon martini glass sign, a large rectangular dark sign with red neon ""Philosophers CLUB"" text, a light-colored building facade with ornate architectural details along its upper edge, string lights decorating the building's roofline and a dark curved entrance structure, dark recessed areas on the facade, and a partially visible dark sign with white text.",547115.3,4177168.71,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9645974859595299,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547141.41@4178181.52@10@S@37.749657@-122.464864@51218414016@@@@@@20210601@@.jpg,"Bush with red flowers, thin metal stakes in grass, light-colored building facade with a large window featuring vertical striped coverings and a black ornate metal balcony railing, a black ornate wall sconce mounted on the building wall, a multi-tiered ornate stone water fountain with a lobed base on a grass lawn, green shrubbery.",547141.41,4178181.52,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9724218845367432,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547151.12@4181872.30@10@S@37.782962@-122.464894@11195540054@@@@@@20131203@@.jpg,"Urban street scene lined with multi-story commercial and residential buildings; from left: a flagpole with an American flag, dense utility poles with numerous overhead wires, varied building facades featuring ground-floor shops; center: a two-way asphalt road with dashed yellow center lines and white parking lines, gently ascending in the distance; to the right: diverse multi-story buildings featuring balconies, prominent external fire escapes, distinct shopfronts with awnings and signs such as ""The Green Fiction Annex"" and ""Green & Used Books"", and bicycle racks; uniform streetlights are present on both sides.",547151.12,4181872.3,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9676619619131088,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547192.78@4179163.74@10@S@37.758552@-122.464234@51218413961@@@@@@20210601@@.jpg,"Concrete sidewalk and street trees on the left, a dark utility pole in the foreground with a MUNI bus stop sign (red circular MUNI logo, Stop ID 14853, routes 43 Masonic and 44 O'Shaughnessy), an asphalt road with a single yellow center line, multi-story residential/mixed-use buildings lining the right side of the street, a tall utility pole with crossarms and a bright streetlight, and a building with a red roof/awning on the far right.",547192.78,4179163.74,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9822261966764927,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547270.37@4182282.18@10@S@37.786742@-122.463141@50728811572@@@@@@20201217@@.jpg,"Residential street scene, partially visible dark house with a steep roof, light-colored multi-story house with a prominent gabled front porch and columns, large mature tree with a thick trunk, light-colored house facade with two large dark-framed windows.",547270.37,4182282.18,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9541690014302731,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547277.86@4175524.67@10@S@37.725694@-122.463482@2283803658@@@@@@20080222@@.jpg,"Mature trees, street lampposts, ""NO PARKING"" street sign, pedestrian bins, commercial buildings, a tall reddish-brown and light-striped Art Deco-style tower building, a wide paved road, ""Fairfield"" street sign, palm trees, a light-colored commercial building with ""CENTRALOPH"" on its facade, and additional commercial storefronts.",547277.86,4175524.67,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9758521653711796,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547343.74@4178018.02@10@S@37.748264@-122.462653@51077991987@@@@@@20210328@@.jpg,"Dark two-story house with lighter lower facade and rectangular windows, white fence, tall dark conical evergreen shrub, large multi-branched deciduous tree, light-colored two-story house with rectangular windows and garage opening behind tree, dark partially visible house with arched upper window and rectangular window, asphalt road surface with two parallel yellow lines.",547343.74,4178018.02,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9581475332379341,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547366.60@4175495.33@10@S@37.725354@-122.462614@5449236839@@@@@@20110216@@.jpg,"Building with an orange/red lower facade, a ""FITNESS"" sign, and an upper section featuring multiple arched balconies/windows; a multi-lane urban street receding into the distance, lined with streetlights with curved arms; overhead utility wires crisscrossing the sky; a white commercial building with a prominent red and white octagonal ""STOP"" sign mounted above its corner.",547366.6,4175495.33,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9846691014245152,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547374.78@4174131.23@10@S@37.713164@-122.462472@4226479566@@@@@@20091229@@.jpg,"Green foliage, a white multi-story residential building with a reddish sloped roof and white balcony, a ""NO PARKING"" sign structure, more light-colored residential buildings, a tall light-brown utility pole, an asphalt street with embedded tram tracks, a network of overhead electrical wires with supporting poles, a continuous line of light-colored residential buildings, and a distant dark hill densely populated with residential structures.",547374.78,4174131.23,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9818621911108494,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547504.75@4175423.01@10@S@37.724833@-122.460982@51415443639@@@@@@20210831@@.jpg,"One-story gas station building with blue trim, ""Auto Care"" and ""Snack Shop"" signs, and garage bays, white gas station canopy supported by white pillars, blue and yellow gas pumps, a large tree with a slender trunk on the gas station lot, asphalt street with a white painted left-turn arrow, a black streetlight pole with two lamps and a multi-color banner displaying a 'V' logo, multi-story residential/commercial buildings behind the streetlight including one with an arched window, a black and white ""JULES"" street sign, and a black traffic light pole with traffic lights.",547504.75,4175423.01,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9625764489173889,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547539.81@4183717.24@10@S@37.799507@-122.459672@22608002584@@@@@@20151123@@.jpg,"Left forested hill, partially visible dark red brick building with a pitched roof, tall street light pole, paved road with red and white painted curbs and a yellow curb segment, well-maintained grassy lawn with shrubs, long two-story red brick building featuring a continuous upper-level balcony with metal railings and a series of arched windows and doors each with individual overhead lighting, a white street sign, a dark red brick building with a pitched roof featuring two high rectangular gable windows and lower rectangular windows, a stop sign, right forested hill.",547539.81,4183717.24,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9774059187620878,543256.96,4178906.7,,,,,,,,
C:\Users\danba\Documents\VPR_datasets\SF_XL\queries_night\@0547555.35@4180614.31@10@S@37.771675@-122.459913@51780187898@@@@@@20211227@@.jpg,"Dense dark foliage, a tall palm tree, a large ornate Victorian-style glasshouse/conservatory with a prominent central dome and symmetrical, glass-paneled wings, another tall palm tree, dense dark foliage, a wide grassy area in the foreground with a curving pathway leading towards the glasshouse.",547555.35,4180614.31,/mnt/d/dan/git_projects/clip_baseline/images/@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.9900857908651233,543256.96,4178906.7,,,,,,,,
